"HolderAddress","Balance","PendingBalanceUpdate"
"0x2c8e92e017c3e38b41fa493dff307c02f24f56dd","1,703.720538509105560661","No"
"0x3027ac070f6153e56be38a4fe73ce189f0985d77","1,694.329990386045765896","No"
"0x59681ff5f37deb919d0b78b363d93b09ea4d9a8d","1,666.653133896062134325","No"
"0xb1e3b53e04037ca83396b35861216464d06490cf","1,664.703226724398458142","No"
"0xd0f2e183e620723370b2dc538b27f88fedd1bc3a","1,658.499450094378755137","No"
"0x5499b58453a024f3b4d9d60a2b6a0bd713da87b2","1,648.102281700940086088","No"
"0x238de8a84cd59b342a9bba2daa3c08a0700ace40","1,639.809010759270851245","No"
"0xa50204701a22a9784c02bf6d7f1f7e28a33a06e5","1,600","No"
"0x8b3e54fe52e409be531fef7fbda96e67f23fcf7c","1,594.368573375556850859","No"
"0xb5ab4d642dc4adf5932dcd94a0bf105374738316","1,561","No"
"0x87e216c246574c671bdd15e9549242550e91caf4","1,559.006304336270437546","No"
"0x697bf28a71e9f388404657592e3e6306c36de901","1,554.439314666920627515","No"
"0xe63c736e81aedaa98b86a0f37339bee08d2d8a63","1,547.795677045750470018","No"
"0x202ccc1d6133de8c78ca7f2340b044ea3153fd44","1,530.874917010535556001","No"
"0x449c86aeb947fbabf5af822861049654a4902c3f","1,500","No"
"0x66c7a4b43f703a3a8a5b5fb77f18cda256a07f35","1,500","No"
"0x41cd6f97222da82cc392d3ae1db361967c8175b2","1,487.637774045323050164","No"
"0x9adc60ccff2364ea291a8660a26d9b62b9aac070","1,468.2","No"
"0xa6ca1dd6cec714a723266e1e54b5cbad6ef98a5a","1,461.001119078983149385","No"
"0x731c45ab3689059cd8472e74cc98745642a174a5","1,459.391607849242911244","No"
"0xbafc0a44c6585bd836d203118b85150404c30879","1,459.000000000000018727","No"
"0xd072a513abe493ecafce351250869a0d58673ac7","1,440.888224485547818759","No"
"0x062db8809ba40e0c64fc45ce73550d17adddf7b7","1,432","No"
"0x656dd1446299321bc2fc8eec024a1f89e8a8f974","1,423.098834676915563699","No"
"0x9304c93ba008249fa721939306611399d18ebf13","1,423.051037356324721133","No"
"0x1694a8f35d5bf09b2de3c8a177d510855a57558f","1,407.53196014589135455","No"
"0xb4708fb950542d3b74ab29cb5c4d43af2b65a263","1,406.376598495783993754","No"
"0xf4c1d19f5651a6e9b256ca4acd22ded693e3c084","1,404.679016767349496807","No"
"0x173f37a5639590646090318337528e15f0838222","1,396.064153829921133385","No"
"0xafa747263c60370abeea9a9491cc4abf21557a28","1,358.241257760941469652","No"
"0x7e142cecb4aa4a024cd159de308ca3918bdce643","1,336.083128144948410069","No"
"0xb24db79c7cdb9d957fd943e48fec38047623c7b7","1,335.228492576898477591","No"
"0x74e3a872a459920650e467d2ee90c088b4bda8b8","1,330.218193090549146732","No"
"0x666e8e22895fae5e3f8fa42dedcb407e60859ccb","1,328.36707169197069802","No"
"0xa09b1706bd905a90983d5f09730efae3f7782da7","1,320.59","No"
"0x2376ff5554ad8f3237b718f78753d62fe18d2c07","1,305.797697578320984864","No"
"0x65f7bd9801a6c354dbc230b46b7615cef571420a","1,300.000000000000002612","No"
"0x130c16fba261cdc795ada6f5c90a931d173b6b20","1,297.546098529846765916","No"
"0x55142332465bdbaf95a1a8956aa8507d7d2a7865","1,257.981434029882057562","No"
"0x5ae615d3018fdf0827b054a9cc012ccd69aaa39c","1,257.070376637764191743","No"
"0x83918eed40a333108e60391069601670dcf9e604","1,239.182636225291615411","No"
"0xc84bad86945d15d3a737cda86501fb4e1c7b78af","1,237.016089347215473444","No"
"0xf079210217d7dce75ae5401049f4419a9fd29ea4","1,224.68752607239462951","No"
"0x62fe057732a9c3aae0c46e619d284d11abb63c28","1,219.826116994369702643","No"
"0x7443dc8d1af701207c8202cfa284b2f45002e7b8","1,208.363576017531060523","No"
"0xb3bc64f28493d257031a2393a3c76789b8f87293","1,188.04","No"
"0xe5d6ae1a5b3c77e1373f9aeb487919d158fcf13a","1,177.966121410822148668","No"
"0x657f1b38955998468b9878999c76fee027ecbaba","1,172.344059412043041003","No"
"0x24bc2f5a74d4dfd4136a7d6f650f201c6dbb319f","1,166.822499230810052355","No"
"0xa57426961116962137401c698e1ded557b02a291","1,158.4","No"
"0xbfa4859d5cc0b5843a1096647eed9759435a463e","1,157.9052975511246938","No"
"0xfacac082871cac0e81e292a0277db8ad743dab92","1,147.588143813557627143","No"
"0x11ac0ffbe5f630974e45614efaf19560be70d3f6","1,140.2","No"
"0xe34fd40702487535ce1074f94ab939e028df040b","1,136.3","No"
"0x495f0634b8e56c63e115e324f27f7d38a3544c10","1,116.437974611123742172","No"
"0xfa61af74dfe63f2518dad19b955fbea64548a077","1,108.443990143729776729","No"
"0x266d06c40a9119599fd88acbf36cae5aa0bbac19","1,096.084296759438692247","No"
"0x4800f05b1963579827c4bab803c794e912fe0125","1,093","No"
"0xf960f043ff02c1a420dce7d4b777569b6566d7d5","1,081.694431806766071234","No"
"0xe21484a4573026c775f26b60d6ecb86d2f3b70e7","1,079.634101540350515324","No"
"0xba7812a366c59411b688af01e6dac9a3eda95fc2","1,065.687040322040524837","No"
"0x26553b28f6bd9fb2b489598276d67c07cf151d38","1,055.534304536462304285","No"
"0x172e05bdc276199a1ded68c21689b657dcd46332","1,053.786374575978181083","No"
"0xb36de9c7d9d8076650d08d200a684ae23d9ad2ae","1,050.00843","No"
"0x3450684afcfe2539994dca4f1ceff7859c5b5ee8","1,038.616519365280044332","No"
"0x70cba716f83d6bb1c4fe368216ddca18845c9d94","1,030.85805010802804783","No"
"0x364fe438a72d9ddaa02063f719ab6d7face44b21","1,029.411820168135514808","No"
"0x50c34995a273075a80c23625f69f40d56ce414de","1,026.725076692297605874","No"
"0x503e423a27f70f24fff1b1dc7dc71724bbcfd63e","1,006.616443770803293661","No"
"0xbd29e00ba675490fa60e024a5fdde63ad5c2762e","1,000.01290181248694051","No"
"0xb0d3b7134bb07ede7b1fb9758857b46b5a0fc3cd","1,000.000685471270206926","No"
"0x810461da73a6b60a7ba0fd4f9b0305a455d20e4b","1,000.000000000000028204","No"
"0xd13d86e9213465ef5b8e61663222e0cd0176597f","1,000","No"
"0x7938c76fe6c508187a98c0411a7aa2b83a826d78","1,000.000000000000005938","No"
"0xcd5592869bda859c9e95d0f14a0bf65b2efc8da5","1,000","No"
"0x43df3dd284986a89db34478efe8860ebb018ea4d","1,000.000000000000008595","No"
"0x0397f956e5649ca6d3fcb59bb2a5815ae55f04ab","1,000","No"
"0xde0e1af632d77d7ac804db686aa3e818b1866b65","991.77462349958063731","No"
"0xbbc326d515ea8f3f51750a26ace6bbcd7203254d","990.462250695145058128","No"
"0x6a0228d66ede2b2782cf54e0d8dde27ff25ea283","968.830777324654105011","No"
"0x06435d020cc55914c687f7e685af3c75222c31e7","956.196627586511460811","No"
"0x1de8ac105e6ed9559c7846c52d50a94979fbd5aa","954.836580474567382171","No"
"0xf93191d350117723dbeda5484a3b0996d285cecf","954.814965320707124268","No"
"0xc56e3e07916b42110caf41072ee5edbc558fbbff","952.208727503829384943","No"
"0xec50fa26bb9f266c2fb68421d225f624530cd309","941.1962863050766978","No"
"0xf376fdd542f415a57dd166e104a9fd3b42e5da29","900","No"
"0x39380ad5b41200515e7d85e51fc06f815c694984","900.00000000000004064","No"
"0x04ef423142c7627ae5fcaefade50888aac0bdb58","891.972887608579273204","No"
"0xbd887b1c6ae089f5270984854ee78e4aa340d466","890.000000000000010977","No"
"0xe261e094b7440641afca9a9223c33855da4a8dbf","889.866813603680040703","No"
"0xbb1c499428df3b3a47bfef3a926578a63da276bd","887.838000014562302626","No"
"0x9607582785808c68646e1b6b0cc3e8cd21e804da","880.42","No"
"0xe454c634fad74c13284554442307db39d0bed48c","878.592573224695400207","No"
"0x8846dccb6c509ff9cbb0c456805acde5e5c248e4","870.976203948160259552","No"
"0x685ddc1896d42e4dfbd8a9b35c0dbf19c8a467f1","867.558913661075420021","No"
"0x49378bd80573c81cc004a6c320370d0e178f3f72","865.436983270952056078","No"
"0x2b71129b53ff781ae35004467e91973b863a2f88","857","No"
"0x87151c6f891600c2cc8c0313bbd033f1ae247e97","841.12273282977387136","No"
"0x614d0527de5adbc2da93f4b8ae8169b1067d9e8c","825.172736690248476787","No"
"0x68f54eeeeed9f6c4e99baaec302d43aa496c1f19","820.596590141978219773","No"
"0x455e0ccc1754723c9a50f98ab778d3d7db2bd2cf","804.502510461829703231","No"
"0xa4331e478fb824aa16eb92a7e5088a7d7bcf642d","802.669400272740756192","No"
"0xcfb73eb2b4b07d5c5545a27590a811e894017b94","786.784547776745558342","No"
"0x6d761d85805c7463dfcd7caf381c52fc914c1992","786.172043826564918968","No"
"0x40665350bcf25f602aa21b6e98d590c9f6e5fcf4","780.487893397564076006","No"
"0x19f518b2f93d9b10d38257efc570b613060fe439","774.334404012142005703","No"
"0x1d6190509d674757158f7b6580c159783dbc4c4a","765.230108367442472252","No"
"0x9c36eac0b78821f04f7af822c6933f128058d2e1","762.222641438407980794","No"
"0xbf1b503f00a824916e78d3214c1df316a1365aa7","762.106180972133366062","No"
"0x56c386e464615cf48115000e70bbe117f32da3fc","758.630475877506824131","No"
"0xa970c5a3f09dfe76899792d09228ea2818f56817","752.78076057257638926","No"
"0x9458733a931aa486f313429a3722535100e2cdb6","739.261664754306946994","No"
"0x14f64b652948ed2febde2517858644d5c15a6d7f","716.887724961006692812","No"
"0x8be329c43d40f24217ac13760342a61125665014","714.227951461309773119","No"
"0x47ddedcad24fc3706d18e275d1fcbd59dbcb003b","700","No"
"0x0b7b03a8881e13604f22d6496e9b582e6363905d","691.621475793323283994","No"
"0x2a3715db4f1a11649237a4f6fead240a79bdaf0e","685.02212580187990398","No"
"0x315197451d86af9ed7354af1908993de6c26973c","681.774975549742249596","No"
"0x47ac4144919cc242b5a6cce1847d940d772bd6b3","680.827317026593799674","No"
"0xb4f34d09124b8c9712957b76707b42510041ecbb","678.6354383096","No"
"0x4e5f9c9c169d6641ec30b4c0eeb537a063c8e878","675.943125220109420806","No"
"0x777253c401c7eecbfd4c2576c9ca2af4fc4115ce","675","No"
"0x536865c8efbd8026e9d2a4b5367ebf73efe2b6db","671.091298279952380443","No"
"0x84abb3deb3bee3dfdad3cfc77d48b17e7fabfe06","669.090257352060324002","No"
"0xdddb64bf9ffe6ea7db9414c488e81b55f56ad832","666.064870452391537997","No"
"0x801afb3f5c1850aecdd824f9272f843278db428c","663.290791691796678089","No"
"0xdaadccd6eab0df609ed48fd3537bd935685dd846","656.524606506114444624","No"
"0x9cdc03ea38da22af529f7607779d9e8ede7950b1","641.611426045883093374","No"
"0xc23f98c9129234b44cf516d0e5bea7e6cf6c3b39","629.03118468513784406","No"
"0x76e2f797db5fbcecb78297a71899cfb1e411d3d8","625.202260940758758542","No"
"0x34ed06fc8b3fb29339b4e4f66027a10837d6971a","609.412796465636545356","No"
"0xfdbe877cd289785dbdae379b0893bf0afc63dfb7","609.357630307698358561","No"
"0x96fd265f3564ba2672f382459ffe340ce2aa739d","600","No"
"0x0e8cd2b4dcc85c187097fd010d0289817178de51","600","No"
"0x903412cdd802e42f6b001e4d473a4365359a5964","598.044647533124340255","No"
"0x733372815f9b3a13a6cfa1556e518c1531a5658a","595.546090002367644128","No"
"0x83c77bdd83259e6869fa27756f2f553ee9c9630c","593.745992927740216966","No"
"0x05768cd981fdd0b427e985af83ee0a1d291757f9","592.318103855079621141","No"
"0x877f3ecea0bc99dedb16bff70abf74dfbb4755de","583.2","No"
"0xd30f623ecae6e7fa1c89a58c6b04029bb4bf4393","573.613910027960653119","No"
"0x0fd550cbf8b914076e888b2555d510d2d38c494a","571.111057296695088508","No"
"0x154b505176ae7fc636aa3429efc7aaa265f336e1","546.95494066747162129","No"
"0x0cef7d197d1e25d14af42b67d7fd857887e39090","540.747724167717837658","No"
"0x22c5dc9f0ca40b9aa0b0be1bbb7503afd826218c","519.934703821327014281","No"
"0xa1c26e7b32183f4be28443de36453808d2a3016c","517.274382513110052195","No"
"0x072ded7651cb40dbcf831b53ead0e6a304b3c4fe","517.102291311356080497","No"
"0x0c966ee1ef5948031db8edb212fca6fcaa43b2e8","515.419027165689807357","No"
"0xe890ffc16e01c063c114a7a1a270b22a5314d0a5","503.670552923573118374","No"
"0x3e5c016f42a89e3ee9d86a766468659d6c1a17e8","503.310619178485208598","No"
"0x96399994f2295e5f5da05a211b5a4f2200dac9ca","502.220471892884473224","No"
"0xeec96a9c90c55846e84cc5484e98b0d876d87c7f","500","No"
"0x86b865885b031b814c349d88019bd1d22184d208","500","No"
"0x800edf6f66b4cfa4e6a14bbd95696acab2b2b2cf","500","No"
"0xd2293433ba1a3636f13701cf18d2ff83bffae6aa","500.000000000000014549","No"
"0x619f59bf310b924582d81e5f78bd1d22ea22ebcf","500","No"
"0x45e9d34ceba9bab2b125421ac1760b71cad87858","499.774165753082849818","No"
"0xad07c58539aabc87b909d2bff136fea49f1ef919","497.650278886091060885","No"
"0x298b0ff00f5e2c720a76e06cd538c53e4e693a84","495.09818788260037048","No"
"0x724590f95d268e828bcac2282ad9233c76017d3a","494.045049470394178575","No"
"0x06159eef3387891138df99ee4f4f6c76f41f5a9b","493.527782013196130144","No"
"0x8b0871170f48202c9fef3a63703d674bb4d8c88e","493.339266716383039371","No"
"0x759929874ebf07b53108ad4c8c53847c2edff51b","486.835600039839272911","No"
"0x906a3c2467e9c84455d544b51bd14e1e408bc819","478.656460982950063644","No"
"0x32530857a83c69796807417fc58c1af63b2770cd","475","No"
"0xc1c19f64c3d8f521fbcde1a653d113aecb026ba0","470.9","No"
"0xeec27049f5aae562013ca5511d031ff2d9a74342","468.672102058613323306","No"
"0x0644b5a6a7f75ff05c9539e4e0ec66bdea51643d","463.831550921949509289","No"
"0x94f959a9eff16f3a4e902e839df9aa7d83263a5c","454.24170027637662916","No"
"0xe6bd61552bb9c7b05f907446cb10082a74cf11d7","451.723248213560173645","No"
"0x8b6e05510fec0f33c744bb8396bec8516edc7d75","445.66289845033816385","No"
"0xe348829f97a25e552478923d6900b0cca6202482","440.710286475926188065","No"
"0x9cbe9e6e8f48c903e02f117b298071797f9b3f3a","438.989341223540856929","No"
"0x364ec2daefc87e5dcdfe46dfaf462d4291d13d96","438.811176610070295957","No"
"0x32818c1883cead6db70130e76ddd04b9617badbe","427.420409549843847461","No"
"0x583058d974598e3b9f1072da0bdc2d3a2a31e865","426.695702091930948807","No"
"0x5bd0755d19bb15de30d920d1df569241b511dce1","425.027839475075576344","No"
"0x90cbe4bdd538d6e9b379bff5fe72c3d67a521de5","421.943983420612201065","No"
"0xc17ac9253beab0ec7b928dcbad71522d9c32c7e7","414.558307152020635432","No"
"0x063868354d39f3fd7f7301c4029536b0a64bdedc","407.24","No"
"0x3582b8e136e7b276856d3b38cbc77b5839c6b9bb","405.584590488259740888","No"
"0x4af0e8fbb2619a4487a779be3eb487006ebefb9f","405","No"
"0x00000047bb99ea4d791bb749d970de71ee0b1a34","400.730345169683513897","No"
"0xca30db96b7097ba293a772f265c61c19cbe4a9b4","400","No"
"0xf6e05671ab046254dd3cdf1b951f1e65e5b89f41","400","No"
"0x170f7be1baf9234af5966d194a0a6bd6073eed99","392.446344217917650244","No"
"0x23a28a1f6f125b17fa22204ae0dcbc55d9140304","390.965300359526902361","No"
"0xd4e5fff8cd910117c6d2324b123d312a2565b888","390.316672206961517513","No"
"0x4512afdc1b78a8aada695d48e9ea5a768dcc18df","386.1","No"
"0x2b6bc33258547a46dc86bcc25b7a55049b89ffb4","385.599717039534610608","No"
"0xbd6c7b0d2f68c2b7805d88388319cfb6ecb50ea9","380.8852636821","No"
"0x45ff02a73dd8677bad742ee6575fd3eae489fec4","377.249180661782426556","No"
"0x8f6421de6c8ad0a5250751f5f63f0c8c105cc793","377.040404821478894868","No"
"0xa25d4aaaf7cf857aa844ad147b745cd06c416747","375.4","No"
"0xa8e1c6ea20cf37bf05c69fc0a85fa96fcd3f31c8","373.116067198222159426","No"
"0x4e68b9519d26e5dab09c0eb719f8298c075ac94c","371.386481690802933402","No"
"0x5d76f4b69c26e8952acf6602e5101fc04892d412","370.070083180513090055","No"
"0x3f6c7baaa048531775ec58bfdf6b0b343d3d4219","368.118752053091236171","No"
"0x73121daec7abbaa48d0d790b3412a955ebaf791a","367.948627532342109943","No"
"0x98ee16b5fd75a5fd127135342264a061dfe9aaac","364.055437139067831376","No"
"0x2df17455b96dde3618fd6b1c3a9aa06d6ab89347","359.649528134793517516","No"
"0xdbb2e1c04e5b327b9109292a6c742d04ff639504","358.457015291706470585","No"
"0xe1bcca0b8e08f12d4b49ed1efcab40b508c06aaa","356.540634569361073654","No"
"0xb76048d953a07a808a5563d2f1d2943c91422a92","355.375678656028410336","No"
"0x14aa452234f01e658ea00524b352ee509aff0502","354.168801004770418278","No"
"0xd436c705fb9176ac9d4dd20a1a2567f36c435f6a","353.329888270850326158","No"
"0x4506a20c6c156747720ca8a6a16562eb0c0abf80","352","No"
"0x9a09fec622272790214b3b42364b549b735c9ace","351.274345855910434414","No"
"0x35395654a22d22c4561659cea9b5df5f5a8c60cf","350","No"
"0x52d8b06f8a17cb8169ca84ba0a8cd6972268196c","349.928014236340421087","No"
"0x7d1b0b0a2e353e37f714b948eb99a58a45d184c4","345.770565304396008128","No"
"0x7cccf66db1a0d4069a52a0c26859edbc34177065","342.055461227977259356","No"
"0x39922a1a604bbebe05eec21caafff464f068dfe6","340","No"
"0x7e4079fed15a7bfa6a9f8a68dd289222870da45f","340","No"
"0xf5491942164569a99d577ef8a4ed6672c1bba53a","339.323827348822695038","No"
"0xb13672b96c2a1f6885f7f46b74364863a90a979e","338.168940018488343058","No"
"0xfc856924ca892193648968a149a4f26bda91c7da","333.96","No"
"0x047800a8814a6a1907741b130a4d5f274aedef00","331.827392823379181905","No"
"0xd35d13504a4f7dbdefe4adb5ed8ee7922b0a4bff","325.97289961117353099","No"
"0xf7dfa603be10852c0ab06487c4029d8f12bb0451","325.890430534679355771","No"
"0xd6a8003dae306c5af28451d404b6d569a83dd7af","320.170588723779173512","No"
"0xda8e4faefa4cbcc7e9588f5cd2f9f3a73d4469a2","320.131496543015269174","No"
"0x0c183f90eabbee9a78cd8a3e8436a023be5ed162","319.042280633612019511","No"
"0xc12cf27a5239639c6b79a96330c8f9c784a464d8","312.02780423258305037","No"
"0x76083905c55c10935c3b9cc37860feaf5bc31819","310.67","No"
"0x436a67919184bdf29983d2f39b18fdfaa1930614","305.16","No"
"0xec823bee123baddc7c4788355a133aa890c79340","303.620483279542895798","No"
"0x88c243465cbf35a52eae89a808f295384b02c44a","300","No"
"0x10a8d89c3ebac859ff5d8c693184ad12058e25ce","297.024890958830465133","No"
"0x8e50c3a1f12f670312bd207dabac4b277b429eb8","292.150985197646065321","No"
"0xe630bb6155b8c23dfde17499002a41635c032f17","283.554810908618239852","No"
"0x05c4576cee1f181d0c9b0dd74d10cffcd95a8936","283.060826938244102142","No"
"0x53c18dce8b71688a6ae4978e0df29a93e31bd875","282.944572251254656272","No"
"0xa330d13fbf7396005c0d8bda97c0e8d4d0fc88d9","282.305083171438967294","No"
"0x59653ac070a5b33fd663b6d7e67f33eaba258e1f","282.032848528308129821","No"
"0x33042ffdaebc739d46bdda36815123bdebeb26d6","280.526894166967679778","No"
"0x886ac413f0b28cb4275595d140f070be00af65c8","280.057057742392920654","No"
"0x1a95af8384f34f93d24f5d5463d0891034f1e07a","277.528854351248503137","No"
"0x0da2a82ed2c387d1751ccbaf999a80b65bdb269e","276.317137510394754068","No"
"0x4a96e3489f51e7f5d852480953c1f36a00e9ea80","274.976426","No"
"0x77ba35709f5905d9193cb696ab203b7384b37b5c","271.428584666419208125","No"
"0x63f67e53b87b169364af77a7018f037c27cc9cb8","271.14934749767974639","No"
"0x77a096fb0435e70735cf524f07c2948cfb81319a","268.748267281172393481","No"
"0x782506c0f90b55c33cdaa40f6b84300e4f413353","267.9","No"
"0x0d575ff7aa217fca1638a72fe5c38ed005a4d4bc","265.486336835486125981","No"
"0x55da425bc945cc55aec8d3e24b10350119c6856f","264","No"
"0x5ae0cf9a91bedc31b4ea9bdd055d852c28f76f3f","263.348002052820893869","No"
"0xd6ddb06ab05af725a0a830b939113989a19bfd9d","257.741392189499975","No"
"0x6ccab890887a8dfe9fe79bb9441a39b1626a999e","256.694316857452018023","No"
"0x626a05e39a575c0c67e32146219c9546cee2ad70","254.845240840530800696","No"
"0xfc4b9d59506c3f9b70501d989e4480f53549f5e1","254.400369314002213286","No"
"0x8dc70cce384cb452eca2dfb9705b9b82a245219a","253.686074932645857783","No"
"0xcdd9e4c1d4720479ce0c79261861257602d276fd","252.893169557257159816","No"
"0xf6f25919dcca48eeeced8dce1048fca32af3b7a0","250.297039157422618417","No"
"0x3d088b87c048e5fd4e3a6f9cc04490501b1dbae1","250","No"
"0x5463eb68c1e271219c392418c9f6d3b5eb5c386b","250.000000000000002819","No"
"0x986582e8553eb01eb20e0e1607e1065ad5d21316","250.000000000000002716","No"
"0xd2a5c3546864c8fb878ad7d6fddb3c83c1b367c7","249.997416561203569573","No"
"0x8595690f3a5c61109456ac24ac0a719312c0e41f","248.526559972760893451","No"
"0x8a000b247f8ccdb64c5cc6d84f9bfe37477960fc","246.61318367835506907","No"
"0x6a0e3bf3878d2e102a0ab1ad1f83e0843a0a517d","234.07747093918937442","No"
"0xa39fb1f265fd4f369511e51a8d741e353407cf0c","232.475248356854876631","No"
"0xd99b374a659fa39a44bea0dafa7c22b551d98f72","229.436180031507969956","No"
"0x52b3f4052282b6f42eb5c8d5f8401b8e549595e7","229.086180989611045572","No"
"0x96425fa908c9e71c9ddeec2f4a735143d8415501","228","No"
"0x96bad2becf6486a25deaacf41d2aa32b0f2ee6e5","222.92","No"
"0x8e741785a4c7ced2ac176a79e3422347c37b7c69","222.079647629238586669","No"
"0x9cc7deb7870d3355855492b38b543ccc0cd104fd","221.6","No"
"0x50e995b13ca59bd98c4997ee9a1a9cf310f8a70c","219.723620791822246166","No"
"0x4e9e2c7ded1067147d4c3d20318115c7a04fed54","213.764176515859404323","No"
"0x71bcc574164b87dd678166b5ce88ae1ae2d2c72a","212.469202750435548844","No"
"0x633315a9454975bb13a6a3f46227a2e7aa2f1212","205.890076402229758692","No"
"0x4694b93fcfaf23b64cff1866231d5441a4261806","204.678153234757099429","No"
"0xd6b3288d9eea9e67d8c8573922125b77ff1e577a","200.979403028854069166","No"
"0x2959a252f8ef3e6a724c2937e5617c08f2da15ce","200.201714409605324167","No"
"0xfbec1bb682e20018b4dd2e4bb9c18c1e1edaf523","200.000000000000061408","No"
"0xbc94376db4692c5e7c11133960c741e77820a3f6","200.000000000000026515","No"
"0xe167aaf6ffa09f3ea1648401eb893bf581765250","200","No"
"0x4492126f8d12a4718a9d3fe2023d1ea9463307fa","200","No"
"0xf05b32f073e7a5d0e330c789e231c8efc2020abe","200","No"
"0x83bef3d1520a72daa594776d1366764da2635e77","200","No"
"0x52862caae24305d861153af17eb539886b5d780f","198.233441841914299197","No"
"0x4130d9c537bb5a6eb47e2f23fbc78f307cab95e1","197.5494849","No"
"0x2ecc8ca672ac3077d593437a2091ea31604820f9","190.925281439297943576","No"
"0x9c6f243d9ddd8d58146c1d987063d929f01d9049","189.660445516887308747","No"
"0x4d5401b9e9dcd7c9097e1df036c3afafc35d604f","187.107161513723239717","No"
"0x4e9cbe666dd900830aa53e3f492283d428ecbf8c","185.695002315442482023","No"
"0x67769a2b27ff6c55c5fd56b1267c4c160009ed82","183.647503226182829787","No"
"0x5d4bfe87ff279a58e5fdc2ccdb5d6ec69ccf5eec","182.839323008352410517","No"
"0xae84ca14d590681c24e56d7b9fc5c314af612874","181.407617189658904216","No"
"0xf445df5ba6fe7f90f8f99f6e8ec27caf00a5acf6","180.692","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","179.240524791314393698","No"
"0x2f0cac93790beb428f8666be5a29a1e8da29937a","178","No"
"0x1f9d9e7593de3402f367abce9d3f6f4909f6a2fa","177.960746611638777728","No"
"0xd37ca0f3ddb8e7c89d8206cc6476a80122247230","176.835317152087010676","No"
"0x6095e30bc3b6c013acc0031836a987346cca7fa5","173.92804684474706789","No"
"0xfe7eb5cc51e0b140d3993c721f6fb974d73a5028","173.638067685790947457","No"
"0x45c5588a96198cdad313ac190ab9af6c04b1df16","173.307777806808770615","No"
"0x50b95f4d576d31aaa48e1aa6e21bf799333c0177","172.969793516911867952","No"
"0xa7ea78070b65d660c421bee33957b8b810693453","172.841834244808767155","No"
"0x7252d1f4297e832016ee37170071d6f5d8a16df6","172.069978252931919006","No"
"0x475c788f9e35baeb573062f1a989eb7e48fc96da","165.400021118188677208","No"
"0x908ecd0e5edfba28751601c8894ee394968d92c7","162.565372929500655521","No"
"0xd9e35421baa48b1d6022777b32d0283ab76ed493","157.987493632038666653","No"
"0xe34d343410e6fb5de1b39c4f5f6a50c7b3088533","156.724743431007066566","No"
"0x0e9bc621207f12ff37589a2f234b7d1a920de117","153.807506221207173082","No"
"0x9b7e7e4957d725d534eb506006f6d3081856bbcb","150.000000000000000771","No"
"0xf0f98560e932b3768659d8d0b25ad60f52d9d5cf","150","No"
"0xbb46dbab18d0c217b9e1bca0cd890a96aab3bf73","150.000000000000010723","No"
"0xf4532e73be849370299f30d8a8cbf39f60b4f593","150","No"
"0x92c3717a1318cf0e02883ca0bae73bd90469325a","150","No"
"0x1413e987b561b52313e311369ea0d6743e22a5a2","149.156637819756597036","No"
"0xb1f823f3491af528906ca22310ecee3e0eee8953","146.051901557937626865","No"
"0x115677467b78360253c4ef6e3f48a7b69d39d99f","146","No"
"0xbef34a1393c9284ccfde3eee863cb925c05462de","145.880433701051187946","No"
"0x98468c0e9342d4e0ac3e09257251fab192992092","143.763313668415707498","No"
"0xe0b57f9a24e335b2f6c358ece45f8b59dda4e0a6","142.60096933295300614","No"
"0x7bf02a269e96d52860994af63a4c11e62d1e24fb","140","No"
"0x0e6318ae4d91480ca9e9a93fe4b795519659e74c","139.490448697024671538","No"
"0x0ea9239001e8ebe447d9dec97b3433e5efcec5a8","138.628986429319715143","No"
"0xe5bd6772dd32fcb6461ab43df4de03d5fffb0b00","134.629699689024987055","No"
"0x9e18437ad074b1cf1b72c50fd7e060d7df71915b","134.578328715345002075","No"
"0xfd485429c5910bc6386cc469c3e45f521e3dc6a1","134.457122498153033318","No"
"0x4901912738c5b5c9fbf6c9007cc9c83da46a7028","132.1215847345973249","No"
"0xbe5b8355d54ba3d24268be92b5c3f4c76abb5622","128.948662927951049212","No"
"0x78bb2ae400091e8657137d0daabca7a0e484f591","128.20890631462169813","No"
"0xb6653913178162c448fe501386f6a1176c9dfca0","125.676076105234366522","No"
"0xcf47088b0db8cf8ae47c0bc8c67e58718759e182","125.583674715183848548","No"
"0x9bd574dd6957a26577ce4afb7bfdb82e6eab047e","125","No"
"0x25097b29bff102c0634727773d57b4734b7e4295","124.843275232700547354","No"
"0xebb6d906aad2b21c661c3d6bceb872adc4cfd955","120","No"
"0xec41e47696eae6a7ba214d87e7f5b249f55e9985","119.134276226683716628","No"
"0x541e8d7d97fbdc745d62f4ffeb26aa8ed67371c1","118.441201705851812113","No"
"0x17f015a02e315a1f76230c148e809ac202f6c340","116.498231687575100318","No"
"0x767f5293d2afad86e4cc22e65fbb68c5f933df67","116.458533163107612421","No"
"0x7430b0c47e02f061787ba4abf9fdac28ea6cf50c","113.241729216184721409","No"
"0x14d75519b54b1444bac8e7f40d1cf34050f8c130","113.041723927925497523","No"
"0x613eb2a786e2d82f7bc67ba0ff69b5faa949d260","111.1459309999680881","No"
"0xe9925256e4aa4506e8972414214b65d345d4efee","111.095882283895275215","No"
"0x25a94772381508699e61e735f5a2ac29375416ee","110","No"
